No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1946,SISTEM INFORMASI SURAT PERINTAH PERJALANAN DINAS BERBASIS PHP STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,1,Sistem Cerdas,9,Penerapan Smart Living,1.159642860343886e-68,0
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1947,Aplikasi E-Marketplace untuk Kelompok Usaha Himpunan Nelayan Seluruh Indonesia HNSI Kecamatan Palang Kabupaten Tuban,4,Information System,28,Penerapan Sistem Informasi Geografis,1.846812266328342e-31,0
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1948,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,1.1616393180751805e-58,0
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1949,Clustering Untuk Sistem Manajemen Penjualan Di Klinik Laptop Menggunakan Metode Self Organizing Maps SOM,1,Sistem Cerdas,3,Penerapan Data Besar,2.677934462575609e-61,0
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1950,Desain Dan Implementasi Hybrid Cloud Computing Sebagai Infrastruktur Untuk Analisis Big Data Menggunakan Analytic Hierarchy Process AHP,2,Computer Network,10,Penerapan Komputasi Awan,1.8464251858409206e-39,0
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1951,PENERAPAN METODE TREND MOMENT DAN SINGLE EKSPONENTIAL SMOOTING PADA PERAMALAN PENJUALAN BARANG DI WT JAYA PRODUCTION,4,Information System,30,Penerapan Sistem Peramalan,1.4967833221850763e-49,0
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1952,PENGEMBANGAN APLIKASI WEBSITE TOKO BERBASIS SYARIAH DENGAN PENERAPAN ALGORITMA APRIORI,1,Sistem Cerdas,3,Penerapan Data Besar,1.5832148879836332e-26,0
73,"Yoppy Yunhasnawa, S.ST., M.Sc.",1953,ANALISA PENGGUNAAN METODE MOVING AVERAGE DAN FUZZY TIME SERIES PADA PENGEMBANGAN WEBSITE UNTUK MEMPREDIKSI HARGA TRANSFER PEMAIN MUSIM DEPAN,4,Information System,30,Penerapan Sistem Peramalan,1.6273504717521272e-45,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1954,Pengembangan Sistem Pakar Pendeteksi Penyakit Pada Kucing Dengan Metode Case Based Reasoning Dan Certainty Factor Berbasis Android,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.7113467121064413e-63,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1955,Desain Dan Analisis Kinerja Virtualisasi Server Menggunakan Proxmox Virtual Environtment,2,Computer Network,14,Penerapan Virtualisasi Jaringan,2.1987490106183905e-38,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1956,Rancang Bangun Sistem Informasi Akuntansi Berbasis Website menggunakan Framework Laravel,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.2835589342889589e-85,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1957,Algoritma RC4 dalam Proteksi Transmisi dan Hasil Query untuk ORDBMS Postgresql,2,Computer Network,12,Penerapan Keamanan Data,1.907086152115325e-17,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1958,Penerapan Algoritma Naïve Bayes Untuk Klasifikasi Retensi Arsip,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.0034869663046592e-33,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1959,Sistem Informasi Pengukuran Kepuasan Pelanggan Menggunakan Metode Importance Performance Analysis Pada Program Studi Manajemen Informatika,4,Information System,27,Penerapan Manajemen Informasi,2.0591578540942057e-59,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1960,Aplikasi Pendeteksi Kemiripanpada Dokumen Menggunakan Algoritma Rabin Karp,1,Sistem Cerdas,4,Penerapan Information Retrieval,9.511390140965439e-35,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1961,Sistem Informasi Peramalan Penjualan Barang Dengan Metode Double Exponential Smoothing Studi Kasus Istana Sayur,4,Information System,30,Penerapan Sistem Peramalan,1.6900080410208067e-55,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1962,Pelatihan Administrasi Perkantoran Microsoft Office Untuk Warga dan Perangkat Desa Karangduren Kec Pakisaji Kab Malang,4,Information System,35,Computational Thinking,7.962462357024257e-111,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1963,Aplikasi Pemesanan Ojek Online Berbasis Android Menggunakan Metode Dijkstra,4,Information System,28,Penerapan Sistem Informasi Geografis,1.1325011265119228e-19,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1964,PELATIHAN PEMBUATAN PRESENTASI INTERAKTIF UNTUK WARGA DAN PERANGKAT DESA KARANGDUREN KEC PAKISAJI KAB MALANG,4,Information System,35,Computational Thinking,1.7586643098305192e-67,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1965,ALAT PENGERING KERUPUK BERBASIS ARDUINO UNO MENGGUNAKAN METODE FUZZY,2,Computer Network,11,Penerapan IoT,1.9405678734396704e-16,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1966,Sistem Monitoring Berbasis Internet Pada Otomatisasi Suhu Kandang Ayam Broiler Menggunakan Raspberry Pi,2,Computer Network,11,Penerapan IoT,1.1073873917977565e-56,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1967,Desain Dan Implementasi Digital Library Dengan Teknologi Cloud Computing Menggunakan Server Proxmox,2,Computer Network,14,Penerapan Virtualisasi Jaringan,3.359477552981471e-50,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1968,Optimasi Rute Lokasi Wisata Kota Malang Menggunakan Metode Algoritma Genetika,4,Information System,28,Penerapan Sistem Informasi Geografis,2.8667243721335355e-27,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1969,Sistem Pakar Diagnosa Penyakit Pada Tanaman Padi Menggunakan Metode Dempster Shafer,1,Sistem Cerdas,5,Penerapan Sistem Pakar,7.524534529801211e-21,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1970,Desain dan Implementasi Tools System Administrator dengan Protokol SSH,2,Computer Network,16,Penerapan Teknologi Nirkabel,5.5666457775083066e-43,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1971,Virtualisasi Komputer dalam Pembelajaran Jaringan,2,Computer Network,14,Penerapan Virtualisasi Jaringan,2.692990290504337e-23,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1972,Pengembangan Aplikasi Pemilihan Kost Di Kota Malang Dengan Metode Ahp Dan Promethee,4,Information System,31,Penerapan Sistem Pendukung Keputusan,3.0026504166829443e-47,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1973,Steganografi Menggunakan Metode Discrete Fourier Transform DFT,3,Computer Vision,20,Penerapan Watermarking pada Citra,8.676235954890175e-17,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1974,Diagnosa Ams Sistem Pakar Untuk Pendaki Gunung,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.2491194638756235e-17,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1975,Implementasi Suricata Pada Server CLOUD PROXMOX VE Sebagai Intrusion Detection System IDS Dalam Pengamanan Jaringan,2,Computer Network,14,Penerapan Virtualisasi Jaringan,1.1634952592474178e-66,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1976,Implementasi Remote Desktop Komputer Menggunakan Virtual Network Computing Vnc Server Dan Vnc Viewer Berbasis Android,2,Computer Network,14,Penerapan Virtualisasi Jaringan,5.114715539357197e-24,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1977,APLIKASI PENCARIAN RUTE MASJID TERDEKAT DI KOTA MALANG BERBASIS ANDROID,4,Information System,28,Penerapan Sistem Informasi Geografis,7.5747955214859665e-25,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1978,Voice Recognition Pengenalan Chord ukulele 4 senar dengan menggunakan metode back Propagation Neural Network,3,Computer Vision,19,Penerapan Pengenalan Pola,9.328194972410417e-24,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1979,ANALISIS KINERJA POLA-POLA TRAFFIC PROTOKOL ROUTING DSR DSDV DAN AODV PADA JARINGAN MANET MENGGUNAKAN NETWORK SIMULATOR NS-2 DAN TRACEGRAPH 202,2,Computer Network,14,Penerapan Virtualisasi Jaringan,6.880662453151005e-26,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1980,SISTEM REPOSITORI DAN PENGARSIPAN UNTUK MANAJEMEN PENYIMPANAN DATA SURAT RESMI PADA DESA KARANGDUREN KABUPATEN MALANG,4,Information System,27,Penerapan Manajemen Informasi,1.6080568748788807e-79,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1981,STUDI KELAYAKAN ALAT ADMINISTRATOR SERVER UNTUK MENINGKATKAN KINERJA PENGELOLAAN KOMPUTER SERVER MENGGUNAKAN PROTOKOL SSH,2,Computer Network,16,Penerapan Teknologi Nirkabel,4.551135745269196e-118,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1982,PENGUJIAN KINERJA WEB SERVER POLINEMA MENGGUNAKAN ALAT UJI JMETER,2,Computer Network,14,Penerapan Virtualisasi Jaringan,2.469771954709058e-37,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1983,SISTEM INFORMASI AKUNTASI SAKTIPOL UNTUK PENGELOLAAN KEUANGAN PRODUK BATIK DAN BORDIR DI DESA PAKISAJI KABUPATEN MALANG,1,Sistem Cerdas,9,Penerapan Smart Living,5.9634057883025745e-92,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1984,Implementasi Metode Triple Exponential Smoothing Pada Sistem Peramalan Permintaan Produk Furniture,4,Information System,30,Penerapan Sistem Peramalan,1.76256949254897e-22,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1985,Sistem Monitoring dan Controlling Kualitas Air Tambak Udang Vannamei Berbasis Internet of Things IoT,2,Computer Network,11,Penerapan IoT,5.871508626811794e-24,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1986,DESAIN DAN IMPLEMENTASI TOOLS SYSTEM ADMINISTRATOR DENGAN PROTOKOL SSH,4,Information System,28,Penerapan Sistem Informasi Geografis,1.057456162889987e-22,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1987,Klasifikasi Jenis serangan DOS dan Probing pada IDS menggunakan metode K-Nearest Neighbor,1,Sistem Cerdas,3,Penerapan Data Besar,2.370526904351537e-44,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1988,IMPLEMENTASI METODE TRIPLE EXPONENTIAL SMOOTHING PADA SISTEM PERAMALAN PERMINTAAN PRODUK FURNITURE DI CV KYKY MEBEL,4,Information System,30,Penerapan Sistem Peramalan,6.729302606627971e-49,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1989,SISTEM INFORMASI SARANA DAN PRASARANA BIDANG PENDIDIKAN DASAR BERBASIS CODE IGNITER STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,4,Information System,28,Penerapan Sistem Informasi Geografis,2.637704740795633e-68,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1990,IMPLEMENTASI METODE K-NEAREST NEIGHBOR DALAM MENGKLASIFIKASIKAN JENIS SERANGAN INTRUSION DETECTION SYSTEM,1,Sistem Cerdas,7,Penerapan Penambangan Teks,2.9476195667005586e-58,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1991,Sistem Informasi Manajemen Peternakan Burung Puyuh Independen Farm di Kota Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,1.28807709883644e-26,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1992,SISTEM INTEGRASI DATA MASYARAKAT MISKIN UNTUK MENGATASI PERMASALAHAN BANTUAN PEMERINTAHAN KABUPATEN PROBOLINGGO JAWA TIMUR,1,Sistem Cerdas,9,Penerapan Smart Living,1.293105634418749e-74,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1993,SISTEM OTOMASI IRIGASI SAWAH DENGAN METODE FUZZY,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.4645500601228435e-26,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1994,SISTEM MONITORING DAN CONTROLLING KUALITAS AIR TAMBAK UDANG VANNAMEI DENGAN METODE FUZZY SUGENO,4,Information System,31,Penerapan Sistem Pendukung Keputusan,3.789210650776848e-24,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1995,PENERAPAN TEKNOLOGI INFORMASI UNTUK PROSES PRODUKSI DAN PEMASARAN PRODUK BATIK DAN BORDIR DI PAKISAJI KAB MALANG,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,4.156537472663372e-70,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1996,ANALISIS FAKTOR PENGARUH TERHADAP PENERAPAN M-LEARNING,4,Information System,33,Penerapan Customer Relationship Management,8.569755794079405e-46,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1997,PEMANFAATAN RASPBERRY PI PADA PERANGKAT KUNCI PINTAR MENGGUNAKAN KRIPTOGRAFI RSA DAN AES,2,Computer Network,12,Penerapan Keamanan Data,4.9214612693845295e-84,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1998,PENGAJARAN ROUTING STATIC PADA MATERI JARINGAN KOMPUTER BERBASIS VIRTUAL LABORATORIUM,5,Multimedia dan Game,37,Multimedia,1.3995541254769188e-48,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",1999,RANCANG BANGUN PROTOTYPE JEMURAN PINTAR ANTI HUJAN BERBASIS RASPBERRY PI DENGAN METODE FUZZY LOGIC CONTROLLER MAMDANIDalam dunia rumah tangga efektifitas dan efisiensi adalah …,2,Computer Network,11,Penerapan IoT,2.4250402400857288e-99,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2000,PENGEMBANGAN APLIKASI E–PKDRT MENGGUNAKAN METODE FUZZY TSUKAMOTO BERBASIS ANDROID STUDI KASUS= DP3AP2KB,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.2171936529864851e-54,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2001,AUTONOMOUS PLANT WATERING SYSTEM MENGGUNAKAN FUZZY LOGIC BERBASIS RASPBERRY PI,2,Computer Network,11,Penerapan IoT,5.910364371005123e-20,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2002,SISTEM PENGELOMPOKAN WILAYAH RAWAN KECELAKAAN DI KOTA MALANG MENGGUNAKAN METODE CHEBYSHEV DISTANCE K-MEANS STUDI KASUS POLRES MALANG KOTA,4,Information System,28,Penerapan Sistem Informasi Geografis,3.79635228942203e-40,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2003,PEMANFAATAN TEKNOLOGI VIRTUALISASI DALAM PROSES PEMBELAJARAN JARINGAN LINUX,2,Computer Network,14,Penerapan Virtualisasi Jaringan,5.483106326578013e-63,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2004,Sistem Pendukung Keputusan Pemilihan Siswa Pertukaran Pelajar di Sman 3 Malang dengan Metode Ahp Topsis,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.9729687060886318e-61,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2005,PENGEMBANGAN SISTEM INFORMASI STOK GUDANG PERKEBUNAN KELAPA SAWIT DENGAN PERAMALAN MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING STUDI KASUS PTP MITRA OGAN SUMATERA SELATAN,4,Information System,30,Penerapan Sistem Peramalan,6.170112197840728e-94,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2006,SISTEM PAKAR DETEKSI HAMA DAN PENYAKIT PADA TANAMAN PADI VARIETAS IR64 DENGAN MENGGUNAKAN METODE FUZZY INFERENCE TSUKAMOTOPADA DAERAH KABUPATEN LUMAJANG,1,Sistem Cerdas,5,Penerapan Sistem Pakar,6.766402592090643e-69,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2007,Pengembangan Sistem Pakar Deteksi Kerusakan Hydraulic Excavator Menggunakan Metode Dempster Shafer Studi Kasus PT Swadaya Graha,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.9175017916962108e-31,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2008,PENGEMBANGAN APLIKASI PERAMALAN PENJUALAN JAHE UNTUK SAFETY STOCK PADA PERUSAHAAN JAHE INSTAN MENTARI MALANG METODE LEAST SQUARE,4,Information System,30,Penerapan Sistem Peramalan,3.477372819276087e-35,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2009,Sistem Pendukung Keputusan Pemilihan Mahasiswa Berprestasi Menggunakan Metode Profile Matching di Politeknik Negeri Malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.259954053236372e-30,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2010,SISTEM PERAMALAN PENJUALAN BARANG TIDAK TAHAN LAMA PADA UD LESTARI BARU DENGAN METODE ARIMA,4,Information System,30,Penerapan Sistem Peramalan,2.1780576612009063e-60,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2011,Sistem Pendukung Keputusan Penambahan Kapasitas Jaringan pada suatu Lokasi Berbasis Gis dengan Metode Ahp,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.1712364367814395e-31,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2012,Spk Pemilihan Siswa Pertukaran Pelajar di Sman 3 Malang dengan Metode Ahp Topsis,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.400119385614278e-61,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2013,RANCANG BANGUN VIRTUAL MACHINE BERBASIS CLOUD COMPUTING MENGGUNAKAN SERVER PROXMOX UNTUK OPTIMALISASI SUMBER DAYA KOMPUTER SERVER,2,Computer Network,14,Penerapan Virtualisasi Jaringan,1.4906812434820677e-83,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2014,SISTEM PAKAR UNTUK DIAGNOSA GEJALA DEMAM UTAMA PADA ANAK MENGGUNAKAN METODE FORWARD CHAINING,1,Sistem Cerdas,5,Penerapan Sistem Pakar,9.799661669493844e-26,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2015,SISTEM INFORMASI GEOGRAFIS PENCARIAN LOKASI STRATEGIS PEMASANGAN REKLAME DI KOTA MALANG,4,Information System,28,Penerapan Sistem Informasi Geografis,2.1762873569028528e-17,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2016,Analisis dan Perancangan Sistem Pakar Penentuan Penyakit Kucing Menggunakan Metode Forward Chaining Berbasis Web,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.528979828282675e-58,0
74,"Yuri Ariyanto, S.Kom., M.Kom.",2017,Sistem Informasi Akuntansi Pengelolaan Keuangan dan Anggaran Badan Usaha Milik Desa BUMDesStudi Kasus BUMDes Desa Pakisaji Kabupaten Malang,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,5.019620597657334e-143,0
75,"Yushintia Pramitarini, S.ST., MT.",2018,Analisa Pengiriman Citra Terkompresi JPEG Dengan Teknik Spread Spektrum Direct Sequence DS-SS,3,Computer Vision,21,Penerapan Kompresi Citra,2.727917032240758e-21,0
75,"Yushintia Pramitarini, S.ST., MT.",2019,Analisa Rekam Medis Untuk Menentukan Status Gizi Anak Balita Menggunakan Naive Bayes Classifier,1,Sistem Cerdas,3,Penerapan Data Besar,4.298023934127311e-37,0
75,"Yushintia Pramitarini, S.ST., MT.",2020,Analisis Mengenai Calon Presiden Indonesia 2019 di Twitter Menggunakan Metode Backpropagation,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.8189863957065136e-51,0
75,"Yushintia Pramitarini, S.ST., MT.",2021,Desain Model Sistem Marketplace Untuk Koperasi Di Indonesia,4,Information System,33,Penerapan Customer Relationship Management,1.0582619958723031e-26,0
75,"Yushintia Pramitarini, S.ST., MT.",2022,Sistem Prediksi Permintaan Darah Menggunakan Metode Regresi Linier,4,Information System,30,Penerapan Sistem Peramalan,1.289735552379555e-36,0
75,"Yushintia Pramitarini, S.ST., MT.",2023,Pengembangan Library Sistem Pemeringkat Otomatis Berbasis Kata Sifat,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.6405446730229025e-25,0
75,"Yushintia Pramitarini, S.ST., MT.",2024,Pengembangan sistem peramalan jumlah penggunaan tenaga listrik di PPPPTK VEDC Malang,4,Information System,30,Penerapan Sistem Peramalan,5.830171071513984e-47,0
75,"Yushintia Pramitarini, S.ST., MT.",2025,Media Pembelajaran Aplikasi Tata Cara Pengurusan Jenazah Berbasis Multimedia,5,Multimedia dan Game,37,Multimedia,7.889005314374036e-68,0
75,"Yushintia Pramitarini, S.ST., MT.",2026,Pengembangan Serious/Apllied Games di Bidang Sains,5,Multimedia dan Game,36,Pengembangan Game,1.8761690292656013e-15,0
75,"Yushintia Pramitarini, S.ST., MT.",2027,Implementasi Teknik Peramalan Pada Tahap-Tahap Proses Bisnis Bengkel Marmer Adiswara Kudus,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,2.469187927177968e-25,0
75,"Yushintia Pramitarini, S.ST., MT.",2028,Sistem Prediksi Permintaan Darah Menggunakan Metode Regresi Linier Studi Kasus UTD PMI Kabupaten Bojonegoro,1,Sistem Cerdas,3,Penerapan Data Besar,7.122249953788309e-53,0
75,"Yushintia Pramitarini, S.ST., MT.",2029,SEGMENTASI PELANGGAN MENGGUNAKAN METODE K-MEANS DAN DBSCAN DENGAN LRFM MODEL UNTUK MENDUKUNG STRATEGI PEMASARAN STUDI KASUS PT BISTURI PRATAMA,4,Information System,33,Penerapan Customer Relationship Management,1.5024490488749648e-71,0
75,"Yushintia Pramitarini, S.ST., MT.",2030,Rancang Bangun Sistem Monitoring Debit Air Sungai pada Dinas Pekerjaan Umum dan Penataan Ruang Kabupaten Probolinggo,2,Computer Network,11,Penerapan IoT,1.4830182338455927e-73,0
75,"Yushintia Pramitarini, S.ST., MT.",2031,ANALISA ALGORITMA STEMMER DAN STOPWORD LIST PADA UNJUK KERJA SISTEM ANALISA SENTIMEN,1,Sistem Cerdas,3,Penerapan Data Besar,4.2082405752691965e-30,0
75,"Yushintia Pramitarini, S.ST., MT.",2032,IMPLEMENTASI FORECASTING UNTUK MENENTUKAN JUMLAH PRODUKSI SUSU SAPI MENGGUNAKAN TREND KUADRATIK,4,Information System,30,Penerapan Sistem Peramalan,2.5576256395822617e-42,0
75,"Yushintia Pramitarini, S.ST., MT.",2033,SISTEM PENDUKUNG KEPUTUSAN PENERIMA DANA PENDUKUNG PENDIDIKAN GURU TIDAK TETAP MENGGUNAKAN METODE FUZZY AHP,4,Information System,31,Penerapan Sistem Pendukung Keputusan,9.199730768846248e-27,0
75,"Yushintia Pramitarini, S.ST., MT.",2034,DATA MINING POLA DATA PENJUALAN PADA PT GRESIK CIPTA SEJAHTERA DENGAN FUZZY C-COVERING,1,Sistem Cerdas,6,Penerapan Penambangan Data,7.476488699992307e-30,0
77,Yan Watequlis Syaifudin,2035,Implementasi Analisis Clustering Dan Sentimen Data Twitter Pada Opini Wisata Pantai Menggunakan Metode K-Means,1,Sistem Cerdas,3,Penerapan Data Besar,3.0903393225195275e-24,0
77,Yan Watequlis Syaifudin,2036,Sistem Pendukung Keputusan Pemilihan Guru Berprestasi Menggunakan Metode Promethee Studi Kasus Dinas Pendidikan Kota Malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,8.982336730336118e-73,0
77,Yan Watequlis Syaifudin,2037,Aplikasi Penilaian Kinerja Karyawan Menggunakan Metode SMART Simple Multi Attribute Rating Technique,4,Information System,31,Penerapan Sistem Pendukung Keputusan,9.782309426222047e-35,0
77,Yan Watequlis Syaifudin,2038,Aplikasi pencarian penjualan laptop menggunakan teknologi web scraping,4,Information System,28,Penerapan Sistem Informasi Geografis,2.4208369538423558e-23,0
77,Yan Watequlis Syaifudin,2039,Penggunaan Tansact SQL T-SQL Pada Pengembangan Aplikasi Manajemen Basis Data Berbasis Web,2,Computer Network,12,Penerapan Keamanan Data,3.590997787869303e-73,0
77,Yan Watequlis Syaifudin,2040,Sistem Pendukung Keputusan Kenaikan Jabatan Dengan Metode Ahp-Topsis Studi Kasus Pt Makmur Citra Abadi,4,Information System,31,Penerapan Sistem Pendukung Keputusan,7.36123994689963e-61,0
77,Yan Watequlis Syaifudin,2041,Penentuan Jarak Terpendek Menggunakan Metode Dijkstra Pada Data Spasial Openstreetmap Studi Kasus Pada Perusahaan Pengantaran Barang Wahana Logistik Kota Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,1.3413024882777649e-96,0
77,Yan Watequlis Syaifudin,2042,Pengembangan sistem pendukung keputusan penjurusan bagi siswa baru menggunakan metode naive bayes,4,Information System,31,Penerapan Sistem Pendukung Keputusan,2.3000886183628811e-60,0
77,Yan Watequlis Syaifudin,2043,Pengembangan Sistem Informasi Geografis Lokasi Bencana Di Perkotaan Dan Pencarian Jalur Evakuasi Dengan Algoritma A,4,Information System,28,Penerapan Sistem Informasi Geografis,1.941079876076473e-60,0
77,Yan Watequlis Syaifudin,2044,Pemetaan Daerah Rawan Kecelakaan Menggunakan Metode Fuzzy C-Means,4,Information System,28,Penerapan Sistem Informasi Geografis,1.7522401167814737e-43,0
77,Yan Watequlis Syaifudin,2045,Pengembangan Sistem Pakar Untuk Mendiagnosa Infeksi Saluran Pernapasan Akut Ispa Menggunakan Metode Certainty Factor,1,Sistem Cerdas,5,Penerapan Sistem Pakar,5.118573014745859e-66,0
77,Yan Watequlis Syaifudin,2046,Pengembangan Sistem Pakar Rekomendasi Kuliner Di Kota Malang Berbasis Android Menggunakan Metode Certainty Factor,1,Sistem Cerdas,5,Penerapan Sistem Pakar,8.389346400202022e-54,0
