No Dosen,Nama Dosen,No Judul,Judul Jurnal,Kata Judul Jurnal Hasil Filter
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,glucose
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,dasar
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,citra
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,hsv
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,euclidean
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,distance
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,artificial
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,intelligence
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,game
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,2d
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,cat
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,vs
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,dog
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,finite
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,state
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,machine
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,bas
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,deteksi
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,curang
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,padaujian
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,essay
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,online
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,smp
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,al
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,falah
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,assalam
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,waru
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,sidoarjo
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,metode
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,ld
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,enkripsi
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,dekripsi
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,file
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,perangkat
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,mobile
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,bas
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,fighting
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,game
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,tokoh
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,pahlawan
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,indonesia
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,game
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,rpg
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,edukatif
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,tokoh
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,pangeran
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,diponegoro
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,algoritma
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,pathfinding
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,a
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,linear
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,congruential
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,method
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,bas
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,algoritma
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,apriori
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,tentu
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,pola
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,beli
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,konsumen
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,kafe
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,hidden
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,toast
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,and
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,float
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,ekstraksi
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,fitur
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,situs
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,berita
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,online
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,kaleidoskop
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,berita
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,tahun
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,kembang
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,manajemen
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,amal
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,sakit
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,metode
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,regresi
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,linier
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,studi
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,kasus
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,praktek
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,umum
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,dr
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,achmad
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,faris
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,pujon
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,malang
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,code
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,generation
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,object
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,relational
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,mapping
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,linq
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,text
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,templating
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,xml
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,web
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,service
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,bagai
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,middleware
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,existing
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,service
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,analisis
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,metode
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,fuzzy
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,analytical
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,network
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,process
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,ambil
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,putus
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,pelihara
60,"Rizky Ardiansyah, S.Kom., MT.",1357,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,jalan
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,bahaya
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,berita
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,hoax
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,ujar
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,benci
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,media
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,sosial
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,hadap
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,toleransi
61,Rokhimatul Wakhidah,1358,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,masyarakat
61,Rokhimatul Wakhidah,1359,Pengembangan Aplikasi Listening Test Berbasis Android,kembang
61,Rokhimatul Wakhidah,1359,Pengembangan Aplikasi Listening Test Berbasis Android,aplikasi
61,Rokhimatul Wakhidah,1359,Pengembangan Aplikasi Listening Test Berbasis Android,listening
61,Rokhimatul Wakhidah,1359,Pengembangan Aplikasi Listening Test Berbasis Android,test
61,Rokhimatul Wakhidah,1359,Pengembangan Aplikasi Listening Test Berbasis Android,bas
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,evaluasi
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,ajar
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,lms
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,schoology
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,matakuliah
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,computer
61,Rokhimatul Wakhidah,1360,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,application
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,latih
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,buat
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,gun
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,media
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,promosi
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,digital
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,pap
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,a
61,Rokhimatul Wakhidah,1361,Pelatihan Pembuatan Dan Penggunan Media Promosi Digital Pada PAP’A Catering,catering
