No Judul,No Dosen,No Bidang,Judul,Nilai Prediksi
1470,64,20,Perangkat Desa Melek Digital dan Kreatif Pelatihan Pengembangan Konten Digital Desa Ngijo Kabupaten Malang,9.275728652809606e-163
1471,64,25,Deteksi Pemain Basket Terklasifikasi Berbasis Histogram of Oriented Gradients,3.8136588486390056e-27
1472,64,38,Penerapan Metode Pembelajaran Role Playing untuk Menentukan Minat Belajar Pada Aplikasi Senao Berbasis Android,5.00392153201202e-55
1473,64,2,Agen Otonom Untuk Ketepatan Penembakan Pada Game Roket Berbasis Ant Colony Optimization,2.794647025894252e-21
1474,64,27,ANALISIS USER ACCEPTANCE UNTUK EVALUASI PENGEMBANGAN TEKNOLOGI IOT MENGGUNAKAN UTAUT-5 FAKTOR,5.211568261373375e-78
1475,64,28,SISTEM PENYEWAAN ALAT BERKEMAH BERBASIS WEB DI CV CILIWUNGCAMP NUSANTARA MALANG,8.836645069005137e-38
1476,64,38,PENGENALAN AKSARA JAWA MENGGUNAKAN AUGMENTED REALITY SEBAGAI MEDIA PEMBELAJARAN STUDI KASUS SDIT IBADURRAHMAN SRENGAT BLITAR,1.1041673590644294e-50
1477,64,36,PENGEMBANGAN MEDIA EDUKASI BAGIAN TUBUH PRIBADI UNTUK ANAK TUNAGRAHITA,1.9966061828091844e-29
1478,64,25,KLASIFIKASI DAUN TEMBAKAU SESUAI MUTU DAUN SATU OLAH MENGGUNAKAN BACKPROPAGATION,1.0057461494025816e-26
1479,64,35,Pendampingan Pembuatan Modul Soal dan Tugas Berbasis Daring untuk Guru SMP Negeri 30 Semarang,1.9985663325079657e-37
1480,64,38,Pembelajaran Berkomunikasi Secara Mandiri Menggunakan Aplikasi Indottavs Siswa Tuna Rungu Wicara Pada SLB Widya Bhakti Dan SLB Swadaya Semarang,3.3596179543164835e-30
1481,64,21,Inkonsistensi Antara Hasil Pengukuran SSIM Dengan Kondisi Visual Citra Hasil Metode Denoising Berbasis Ant Colony Optimization,5.366411599784065e-33
1482,64,12,APLIKASI BERBAKTI PERANCANGAN ARSITEKTUR PERANGKAT LUNAK PENGHUBUNG ANAK DENGAN ORANG TUA,1.3762213776057867e-31
1483,64,21,Denoising Berbasis Estimasi Varian Noise Adaptif pada Koefisien Wavelet Homogen,3.106583136985533e-18
1484,64,23,Ekstraksi Connected Component dan Transformasi Ruang Warna CIELAB Untuk Segmentasi Citra Penyakit Pada Daun Tanaman Jagung,2.855612792168997e-35
1485,64,37,PENGEMBANGAN APLIKASI MOBILE LEARNING SEBAGAI MEDIA PEMBELAJARAN MATEMATIKA PADA MATERI BANGUN RUANG UNTUK SISWA SMP KELAS VII DAN IX,2.8785620915514745e-45
1486,65,34,Optimasi Adaptasi Kualitas Konten dengan Distribusi Beban untuk Peningkatan Kinerja Layanan Multimedia dalam Jaringan,7.18497094174186e-34
1487,66,25,Segmentasi Berbasis K-Means Pada Deteksi Citra Penyakit Daun Tanaman Jagung,5.248353693363689e-53
1488,66,19,Sistem Pengenalan Wajah Untuk Keamanan Folder Menggunakan Metode Triangle Face,3.9263119677153516e-32
1489,66,23,Klasifikasi Jenis Kelamin Pada Citra Wajah Menggunakan Metode Naive Bayes,1.0876425581843756e-42
1490,66,23,Pengembangan Aplikasi Pemilihan Buah Tomat Untuk Bibit Unggul Berdasarkan Warna Dan Ukuran Menggunakan HSV Dan Thresholding,1.56378803578826e-79
1491,66,23,IMPLEMENTASI METODE LINEAR DISCRIMINANT ANALYSIS UNTUK DETEKSI KEMATANGAN PADA BUAH STROBERI,2.394370698571179e-52
1492,66,5,Sistem Pakar Emosi Wanita Jawa Menggunakan Metode Certainty Factor,3.545074587309763e-34
1493,66,19,Menuju Pengenalan Ekspresi Mikro Pendeteksian Komponen Wajah Menggunakan Discriminative Response Map Fitting,5.430918740131685e-29
1494,66,4,Pengembangan Sistem Pendeteksi Kemiripan Karya Pada Inaicta 2013,1.634379908126683e-33
1495,66,31,Sistem Pendukung Keputusan Rekomendasi Pekerjaan Bagi Fresh Graduate Dengan Penggabungan SAW Dan TOPSIS,2.0296635765011663e-24
1496,66,25,"Identifikasi"" Acne Vulgaris"" Berdasarkan Fitur Warna Dan Tekstur Menggunakan Klasifikasi JST Backpropagation",1.9404745193547079e-41
1497,66,38,Pengenalan Ekspresi Mikro Berbasis Fitur Gerak Pada Area Komponen Wajah,2.4849016698810568e-27
1498,66,19,Pendeteksian dan Pelacakan Lokasi Wajah pada Tahap Pra-pemrosesan Pengenalan Ekspresi Mikro Menggunakan Metode Kanade-Lucas-Tomasi KLT,2.338481864907709e-27
1499,66,31,Keputusan Penentuan Pemenangan Koi Fish Contest Berdasarkan Penilaian Gabungan Juri Dan Penonton Dengan Metode Group Decision System Moora Dan Borda,2.3248414333635087e-67
1500,66,2,IMPLEMENTASI ALGORITMA EXTREME LEARNING MACHINE UNTUK IDENTIFIKASI KOMPONEN GUI PADA PROTOTIPE APLIKASI MOBILE,4.323124324741012e-59
1501,66,4,Sistem Rekomendasi Resep Masakan Berdasarkan Bahan Masakan Menggunakan Metode Adjusted Cosine Similarity,3.44085663032211e-54
1502,66,3,IDENTIFIKASI BIBIT LELE UNGGUL BERDASARKAN GERAKNYA MENGGUNAKAN METODE PHASE ONLY CORRELATION,1.0613373132794652e-46
1503,66,28,SISTEM INFORMASI GEOGRAFIS PANTI ASUHAN DI KABUPATEN MALANG UNTUK PEMERATAAN DONASI BERBASIS PHP STUDI KASUS DI DINAS SOSIAL KABUPATEN MALANG,8.026052284331423e-36
1504,66,36,Pengembangan Sistem Pengenalan Motif Batik Tradisional Berbasis Mobile,4.215356603669412e-43
1505,66,23,PENERAPAN FACIAL LANDMARK POINT UNTUK KLASIFIKASI JENIS KELAMIN BERDASARKAN CITRA WAJAH,3.437726145216205e-36
1506,66,25,Klasifikasi Citra Daging Berdasarkan Fitur Warna dan Tekstur Berbasis Android,1.82040928263783e-46
1507,66,23,Klasifikasi Kualitas Biji Jagung Berdasarkan Deteksi Warna dan Bentuk Menggunakan Metode K-Nearest Neighbor,3.494422223132522e-67
1508,66,23,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,2.958896289008991e-42
1509,66,7,KLASIFIKASI KARAKTER WANITA JAWA MENGGUNAKAN METODE NAÏVE BAYES,1.187314339449281e-21
1510,66,4,Analisa Pengaturan Nilai Bobot Leaf Node Pada Algoritma Weighted Tree Similarity Untuk Pencarian Informasi Lowongan Pekerjaan,9.16235333177789e-37
1511,66,3,Analisis Respon Emosi Marah Wanita Jawa Dengan Algoritma K-Means Clustering,2.1218919144038137e-43
1512,66,25,IMPLEMENTASI PENGOLAHAN CITRA UNTUK MENGHITUNG RESISTANSI RESISTOR MENGGUNAKAN METODE BACK PROPAGATION,9.364851261523988e-23
1513,66,31,Sistem Pendukung Keputusan Penilaian Kinerja Resort Pengelolaan Tamannasional Bromo Tengger Semeru Menggunakan Metode Simple Additive Weighting Saw,9.101370938903004e-52
1514,66,30,SISTEM INFORMASI PERAMALAN PENJUALAN BARANG DI CV ZAMI PUTRA MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING,5.799003890808931e-41
1515,66,23,PENDETEKSI LOKASI PARKIR MOBIL MENGGUNAKAN METODE FRAME DIFFERENCES DAN STATIC TEMPLATE MATCHING,1.5339094290037214e-45
1516,66,22,PERBAIKAN KUALITAS CITRA DIGITAL BERDASARKAN HISTOGRAM EQUALIZATION DENGAN MENGGUNAKAN FUZZY,7.950510972525634e-47
1517,66,32,Rancang Bangun Sistem Manajemen Proyek dan Kolaborasi Tim Developer,3.8925557781126075e-21
1518,67,11,Implementasi Iot Pada Sistem Monitoring Dan Pengendali Sirkulasi Air Tanaman Hidroponik,7.490599586047611e-40
1519,67,11,Implementasi Raspberry Pi untuk Rancang Bangun Sistem Keamanan Pintu Ruang Server dengan Pengenalan Wajah Menggunakan Metode Triangle Face,2.0794599353904897e-70
1520,67,35,Implementasi Metode MVC untuk Pembangunan Sistem Informasi Pelatihan Kerja Studi Kasus UPT Pelatihan Kerja Singosari,1.7509470206718813e-29
1521,67,27,Penerapan Aplikasi Up-Event pada Tata Kelola Kegiatan Multi Vendor,1.432838638640204e-32
1522,67,36,Pengembangan Aplikasi Deteksi Dini Pada Anak Berkebutuhan Khusus Di Sekolah Luar Biasa,2.460629302441802e-52
1523,67,37,Pembelajaran Humane Education di Kurikulum 2013 Menggunakan Media Animasi,2.4299967614639348e-20
1524,67,34,Sistem informasi Supply Chain Management untuk Penjadwalan Produksi Sayuran Hidroponik,1.6731333706699746e-42
1525,67,30,Manajemen Produksi Cup Menggunakan Metode Regresi Linier,1.160230051948697e-16
1526,67,4,Rancang Bangun Sistem Cerdas Thematic Apperception Test Menggunakan Metode Vector Space Model,7.242954810409867e-48
1527,67,2,Analisis Perilaku Non Playable Character Npc Pada Game Menggunakan Fuzzy Sugeno,9.084637576490668e-23
1528,67,31,IMPLEMENTASI APLIKASI PSIKOLOGI EKSPERIMEN UNTUK MENENTUKAN KONDISI KETAHANAN JIWA MENGGUNAKAN METODE FUZZY MAMDHANI,6.318255150449171e-43
1529,67,38,IMPLEMENTASI APLIKASI E-REPORTING INFRASTRUCTURE ERI SEBAGAI MEDIA MONITORING PENGADUAN KERUSAKAN FASILITAS DI POLITEKNIK NEGERI MALANG,2.058621409914116e-72
1530,67,28,Pengembangan E-Marketplace Sayur Hidroponik Berbasis Web,1.755672961136149e-38
1531,67,38,Aplikasi Depression Test dan Art Drawing sebagai Media Komunikasi Nonverbal,6.800650259682895e-16
1532,67,34,SISTEM INFORMASI DAN PEMBAYARAN ELEKTRONIK BANK SAMPAH BERBASIS ANDROID MENGGUNAKAN QR CODE DI POLITEKNIK NEGERI MALANG,2.372584873439041e-67
1533,67,38,Pemodelan Konten Augmented Reality dalam Konsep Interactive Realtime,8.623833274813463e-56
1534,67,38,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,3.1644845659844216e-37
1535,67,12,PEMANFAATAN KONTEN WEBSITE ONE ON ONE UNTUK MANAJEMEN KARYAWAN DI PT TIRTA INVESTAMA PANDAAN,2.758000922027408e-34
1536,67,12,Perancangan Sistem Informasi Pengolahan Data Belanja Langsung Berbasis Website,8.266667598860979e-24
1537,67,34,SISTEM INFORMASI MONITORING DAN EVALUASI PROGRAM KERJA PADA OKI POLINEMA BERBASIS WEBSITE DAN ANDROID,4.6191084723535535e-55
1538,67,28,TOURIST GUIDE APPLICATION PENGENALAN POTENSI PARIWISATA KOTA MALANG MENGGUNAKAN HYBRID TECHNOLOGY,7.508730754492773e-76
1539,67,38,PEMANFAATAN KONTEN AUGMENTED REALITY UNTUK PEMBELAJARAN BAHASA INGGRIS,1.157413632082949e-21
1540,67,12,PEMANFAATAN WEBSITE UNTUK MANAJEMEN INFORMASI PENELITIAN PETERNAKAN KOTA BATU,2.9066561162883257e-21
1541,67,36,PENGEMBANGAN GAME “PETUALANGAN JAKA DAN POHON KACANG AJAIB”,2.357851861306411e-25
1542,67,3,APLIKASI DISTRIBUSI COCA-COLA FANTA DAN SPRITE MENGGUNAKAN METODE NEAREST NEIGHBOR Studi Kasus Pada CV Daselim,2.2915174821984727e-49
1543,67,36,GAME EDUCATION TEBAK GAMBAR HEWAN VERTEBRATA DAN INVERTEBRATA BERBASIS ANDROID,3.8501064436432645e-30
1544,67,3,PREDIKSI POLA PERMAINAN SEPAKBOLA MENGGUNAKAN METODE DEMPSTER-SHAFER DAN PROFILE MATCHING,9.835131081081332e-23
1545,67,28,Sistem Cerdas Pencarian Lokasi Parkir Terbaik dengan Algoritma Fuzzy-Best Fit,4.9295016095005695e-24
1546,67,28,Analisis Pencarian Lokasi Parkir Terbaik Dengan Menggunakan Algoritma Best Fit Dan Logika Fuzzy Berbasis Radio Frequency Identification RFID,6.998903153754899e-48
1547,67,11,Implementasi IoT pada Sistem Monitoring dan Pengendali Sirkulasi Air Tanaman Hidroponik,3.7673219938230455e-21
1548,67,38,SIMULASI VIRTUAL REALITY PENDETEKSI TINGKAT PHOBIA SESEORANG SEBAGAI ALAT BANTU TERAPI ACROPHOBIA PHOBIA KETINGGIAN BERBASIS ANDROID,6.932782950896636e-72
1549,69,20,Studi Dan Implementasi Steganografi Pada File Audio Dengan Teknik Spread Spectrum,1.1185901212178892e-22
1550,70,6,Algoritma Genetika untuk Optimasi Komposisi Makanan Bagi Penderita Hipertensi,3.67499826797112e-24
1551,70,6,OPTIMASI PENDISTRIBUSIAN BARANG FARMASI MENGGUNAKAN ALGORITMA GENETIKA,2.1551098309034802e-17
1552,70,31,Penentuan Prioritas Rumah Tangga Miskin Menggunakan Fuzzy Tsukamoto,7.952776298392941e-23
1553,70,3,SUPPORT VECTOR REGRESSION UNTUK MEMPREDIKSI JUMLAH KUNJUNGAN WISATAWAN MANCANEGARA DI PULAU BALI,1.4515240743226083e-31
1554,70,6,Penyusunan Jadwal Asisten Praktikum Menggunakan Algoritma Genetika,1.0104333414027669e-21
1555,70,31,Optimasi Aturan Fuzzy Menggunakan Particle Swarm Optimization untuk Penentuan Prioritas Rumah Tangga Miskin,8.998191735992157e-38
1556,70,7,KLASIFIKASI TEKS LAPORAN MASYARAKAT PADA SITUS LAPOR! MENGGUNAKAN RECURRENT NEURAL NETWORK,9.39331859470628e-55
1557,70,9,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,5.0431119282076016e-39
1558,70,30,PERAMALAN HARGA BAHAN POKOK MENGGUNAKAN SUPPORT VECTOR REGRESSION,4.31373249211686e-71
1559,70,28,SISTEM INFORMASI PENGELOLAAN DATA KUNJUNGAN BEROBAT POLIKLINIK BERBASIS WEB DI POLITEKNIK NEGERI MALANG,4.544813399818117e-58
1560,70,20,Deteksi Copy-Move Forgery pada Citra Digital menggunakan Scale Invariant Feature Transform,9.912958714668264e-23
1561,70,33,SISTEM INFORMASI MANAJEMEN PERSEWAAN OUTDOOR DI MALANG CAMP BERBASIS WEBSITE,2.005012649594516e-17
1562,70,8,Identifikasi Instansi Terkait pada Layanan Aspirasi dan Pengaduan Online Rakyat di Situs LAPOR! Menggunakan Recurrent Neural Network,1.758718449035773e-70
1563,70,28,Penentuan Rute Pengiriman Ice Tube di Kota Malang dengan Algoritma Genetika,3.1360025790281104e-23
1564,70,21,Optimasi Komposisi Pakan Ternak Menggunakan Hybrid Algoritma Genetika Adaptif dan Simulated Annealing”,3.150792478843737e-28
1565,70,21,OPTIMASI RUTE KENDARAAN TRAVEL MENGGUNAKAN HYBRID PARTICLE SWARM OPTIMIZATION DENGAN ALGORITMA GENETIKA,2.146993727832897e-34
1566,71,3,Analisis peran perilaku konsumen untuk merespon green marketing Survei pada konsumen air mineral merek Ades di kalangan mahasiswa Ma’had Puteri Sunan Ampel al-Ali Universitas …,2.0979167906869806e-54
1567,71,37,PENGEMBANGAN MEDIA PEMBELAJARAN MENGGUNAKAN MULTIMEDIA INTERAKTIF PADA KOMPETENSI DASAR MELAKUKAN PERAWATAN PC,1.0715257711068105e-30
1568,71,31,Pengembangan Website Sistem Pendukung Keputusan Untuk Menentukan Gizi Balita Di Kota Kediri Menggunakan Metode Fuzzy Mamdani,2.8686626306310015e-72
1569,71,5,SISTEM PAKAR DIAGNOSA PREEKLAMPSIA DINI PADA IBU HAMIL MENGGUNAKAN METODE FUZZY LOGIC DAN CERTAINTY FACTOR,2.5782924367114135e-29
1570,71,5,SISTEM PAKAR DIAGNOSA DINI PREEKLAMPSIA PADA IBU HAMIL MENGGUNAKAN METODE FUZZY LOGIC DAN CERTAINTY FACTOR,2.5782924367114135e-29
1571,71,27,ANALISIS USER ACCEPTANCE UNTUK EVALUASI PENGEMBANGAN TEKNOLOGI IOT MENGGUNAKAN UTAUT-5 FAKTOR,5.211568261373375e-78
1572,71,38,APLIKASI MANAJEMEN KEUANGAN PRIBADI BERBASIS ANDROID,3.8072789424397888e-25
1573,71,31,PENGEMBANGAN WEBSITE SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN GIZI BALITA DI KOTA KEDIRI MENGGUNAKAN METODE FUZZY MAMDANI,2.8686626306310015e-72
1574,71,27,Pengembangan Aplikasi Kurikulum Pendidikan Tinggi Berbasis KKNI Studi Kasus Jurusan Teknologi Informasi Politeknik Negeri Malang,6.906618441756617e-40
1575,71,11,MONITORING DAN PROFILING KONDISI INTENSITAS CAHAYA LAMPU DI RUANGAN MENGGUNAKAN METODE FUZZY TSUKAMOTO DAN RASPBERRY PI,5.106431599520787e-122
1576,71,9,Pengembangan Kerangka Kerja Untuk Evaluasi Usability Pada E-Government Studi Kasus E-Finance Pemerintah Kota Malang,8.041180922958332e-36
1577,72,3,Prediksi Ketepatan Waktu Lulus Mahasiswa dengan k-Nearest Neighbor dan Naïve Bayes Classifier,2.0124168132881333e-31
1578,72,27,SISTEM INFORMASI PENGAJUAN INSENTIF JURNAL INTERNASIONAL TERINDEKS DAN JURNAL NASIONAL TERAKREDITASI DOSEN Studi Kasus Politeknik Negeri Malang,3.813338806539631e-63
1579,72,25,IDENTIFIKASI KUALITAS CABAI BERDASARKAN WARNA DAN TEKSTUR MENGGUNAKAN METODE K-NEAREST NEIGHBOR,1.8325498743849235e-55
1580,72,30,PERENCANAAN KEBUTUHAN PENJUALAN KAYU PADA TPK REJOSARI KPH MALANG MENGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING,1.1267702389049277e-52
1581,73,5,PENGEMBANGAN SISTEM PAKAR UNTUK DIAGNOSA PENYAKIT KULIT PADA MANUSIA MENGGUNAKAN METODE NAIVE BAYES,5.1230430866060784e-48
1582,73,3,Implementasi Metode Backpropagation pada Prediksi Pemakaian Air Perbulan Studi Kasus PDAM Kabupaten Malang Unit Pakisaji,3.5674758428394853e-34
1583,73,5,Sistem Pakar Emosi Wanita Jawa Menggunakan Metode Certainty Factor,3.545074587309763e-34
1584,73,19,Sistem Pengenalan Huruf Bahasa Isyarat Menggunakan Adaptive Learning Vector Quantization,3.618593304760769e-22
1585,73,35,PELATIHAN PEMBUATAN PRESENTASI INTERAKTIF UNTUK WARGA DAN PERANGKAT DESA KARANGDUREN KEC PAKISAJI KAB MALANG,8.961681372076531e-46
1586,73,31,Implementasi 360 Degree untuk Membantu Proses Pelaporan Kinerja Dosen Studi Kasus; JTI Polinema,2.5358474249869095e-50
1587,73,31,Penilaian Dosen Berprestasi menggunakan Metode Waspas,3.4846516821484324e-30
1588,73,4,Evaluasi Kmeans Clustering Pada Preprocessing Sistem Temu Kembali Informasi,9.918196190465573e-14
1589,73,7,Analisis Sentimen Kualitas Layanan Online Marketplace di Indonesia Menggunakan Metode Support Vector Machine,6.445165679676516e-68
1590,73,27,IMPLEMENTASI 360 DEGREE UNTUK MEMBANTU PROSES PELAPORAN KINERJA DOSEN STUDI KASUS JURUSAN TEKNOLOGI INFORMASI POLITEKNIK NEGERI MALANG,6.317372047495842e-81
1591,73,9,SISTEM INFORMASI SURAT PERINTAH PERJALANAN DINAS BERBASIS PHP STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,1.1097787786037862e-68
1592,73,35,PELATIHAN ADMINISTRASI PERKANTORAN MICROSOFT OFFICE UNTUK WARGA DAN PERANGKAT DESA KARANGDUREN KEC PAKISAJI KAB MALANG,1.027914745835538e-83
1593,73,28,Aplikasi E-Marketplace untuk Kelompok Usaha Himpunan Nelayan Seluruh Indonesia HNSI Kecamatan Palang Kabupaten Tuban,1.527857290615664e-31
1594,73,28,IMPLEMENTASI METODE MOORA UNTUK PENENTUAN PRIORITAS REHABILITASI SEKOLAH PADA DINAS PENDIDIKAN KOTA MALANG,5.5604919581929484e-55
1595,73,3,Clustering Untuk Sistem Manajemen Penjualan Di Klinik Laptop Menggunakan Metode Self Organizing Maps SOM,2.5940564334186488e-61
1596,73,28,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,7.950444022246908e-59
1597,73,10,Desain Dan Implementasi Hybrid Cloud Computing Sebagai Infrastruktur Untuk Analisis Big Data Menggunakan Analytic Hierarchy Process AHP,1.762663414813985e-39
1598,73,30,PENERAPAN METODE TREND MOMENT DAN SINGLE EKSPONENTIAL SMOOTING PADA PERAMALAN PENJUALAN BARANG DI WT JAYA PRODUCTION,1.419488622943831e-49
1599,73,25,Implementasi Metode Support Vector Machine Untuk Indentifikasi Penyakit Daun Tanaman Kubis,1.5082826987163776e-26
1600,73,3,Analisis Respon Emosi Marah Wanita Jawa Dengan Algoritma K-Means Clustering,2.1218919144038137e-43
1601,73,6,PENERAPAN ASSOCIATION RULE DENGAN ALGORITMA APRIORI DALAM ANALISIS DATA MINING PENJUALAN BAHAN KIMIA PADA PT GRESIK CIPTA SEJAHTERA,2.371080244394541e-41
1602,73,3,PENGEMBANGAN APLIKASI WEBSITE TOKO BERBASIS SYARIAH DENGAN PENERAPAN ALGORITMA APRIORI,1.560980255805992e-26
1603,73,30,ANALISA PENGGUNAAN METODE MOVING AVERAGE DAN FUZZY TIME SERIES PADA PENGEMBANGAN WEBSITE UNTUK MEMPREDIKSI HARGA TRANSFER PEMAIN MUSIM DEPAN,1.5616049976034182e-45
1604,74,12,Algoritma RC4 dalam Proteksi Transmisi dan Hasil Query untuk ORDBMS Postgresql,1.8740220312117773e-17
1605,74,5,Pengembangan Sistem Pakar Pendeteksi Penyakit Pada Kucing Dengan Metode Case Based Reasoning Dan Certainty Factor Berbasis Android,3.350908662919382e-94
1606,74,14,Desain Dan Analisis Kinerja Virtualisasi Server Menggunakan Proxmox Virtual Environtment,2.158391168382985e-38
1607,74,7,Penerapan Algoritma Naïve Bayes Untuk Klasifikasi Retensi Arsip,9.914498499284533e-34
1608,74,27,Sistem Informasi Pengukuran Kepuasan Pelanggan Menggunakan Metode Importance Performance Analysis Pada Program Studi Manajemen Informatika,1.5704359691797622e-59
1609,74,4,Aplikasi Pendeteksi Kemiripanpada Dokumen Menggunakan Algoritma Rabin Karp,9.050462140356879e-35
1610,74,14,Desain Dan Implementasi Digital Library Dengan Teknologi Cloud Computing Menggunakan Server Proxmox,3.289098536370221e-50
1611,74,28,Aplikasi Pemesanan Ojek Online Berbasis Android Menggunakan Metode Dijkstra,9.980339992850518e-20
1612,74,11,SISTEM MONITORING BERBASIS INTERNET PADA OTOMATISASI SUHU KANDANG AYAM BROILER MENGGUNAKAN RASPBERRY PI,9.963637400137389e-57
1613,74,14,Virtualisasi Komputer dalam Pembelajaran Jaringan,8.373882847064303e-13
1614,74,31,Pengembangan Aplikasi Pemilihan Kost di Kota Malang dengan Metode Ahp dan Promethee,2.603049097292943e-47
1615,74,14,Implementasi Suricata Pada Server CLOUD PROXMOX VE Sebagai Intrusion Detection System IDS Dalam Pengamanan Jaringan,1.1301125211780608e-66
1616,74,14,IMPLEMENTASI REMOTE DESKTOP KOMPUTER MENGGUNAKAN VIRTUAL NETWORK COMPUTING VNC SERVER DAN VNC VIEWER BERBASIS ANDROID,5.0608568759864734e-24
1617,74,28,APLIKASI PENCARIAN RUTE MASJID TERDEKAT DI KOTA MALANG BERBASIS ANDROID,6.399998004767319e-25
1618,74,5,Sistem Pakar Diagnosa Penyakit Pada Tanaman Padi Menggunakan Metode Dempster Shafer,7.095495072202046e-21
1619,74,19,Voice Recognition Pengenalan Chord ukulele 4 senar dengan menggunakan metode back Propagation Neural Network,9.27802735282319e-24
1620,74,14,ANALISIS KINERJA POLA-POLA TRAFFIC PROTOKOL ROUTING DSR DSDV DAN AODV PADA JARINGAN MANET MENGGUNAKAN NETWORK SIMULATOR NS-2 DAN TRACEGRAPH 202,6.808208124067436e-26
1621,74,35,PELATIHAN PEMBUATAN PRESENTASI INTERAKTIF UNTUK WARGA DAN PERANGKAT DESA KARANGDUREN KEC PAKISAJI KAB MALANG,8.961681372076531e-46
1622,74,32,Rancang Bangun Sistem Informasi Akuntansi Berbasis Website menggunakan Framework Laravel,6.07674086674339e-65
1623,74,9,SISTEM INFORMASI AKUNTASI SAKTIPOL UNTUK PENGELOLAAN KEUANGAN PRODUK BATIK DAN BORDIR DI DESA PAKISAJI KABUPATEN MALANG,5.6389824726017634e-92
1624,74,11,ALAT PENGERING KERUPUK BERBASIS ARDUINO UNO MENGGUNAKAN METODE FUZZY,1.8899852819513987e-16
1625,74,16,Desain dan Implementasi Tools System Administrator dengan Protokol SSH,5.4855032546405776e-43
1626,74,30,Implementasi Metode Triple Exponential Smoothing Pada Sistem Peramalan Permintaan Produk Furniture,1.721519783897085e-22
1627,74,11,Sistem Monitoring dan Controlling Kualitas Air Tambak Udang Vannamei Berbasis Internet of Things IoT,5.5989031632868524e-24
1628,74,16,DESAIN DAN IMPLEMENTASI TOOLS SYSTEM ADMINISTRATOR DENGAN PROTOKOL SSH,1.0194893385443437e-22
1629,74,3,Klasifikasi Jenis serangan DOS dan Probing pada IDS menggunakan metode K-Nearest Neighbor,3.1784109020970083e-23
1630,74,30,IMPLEMENTASI METODE TRIPLE EXPONENTIAL SMOOTHING PADA SISTEM PERAMALAN PERMINTAAN PRODUK FURNITURE DI CV KYKY MEBEL,6.381797785206429e-49
1631,74,28,SISTEM INFORMASI SARANA DAN PRASARANA BIDANG PENDIDIKAN DASAR BERBASIS CODE IGNITER STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,1.6593986149827739e-68
1632,74,7,IMPLEMENTASI METODE K-NEAREST NEIGHBOR DALAM MENGKLASIFIKASIKAN JENIS SERANGAN INTRUSION DETECTION SYSTEM,2.341959749742749e-30
1633,74,28,Sistem Informasi Manajemen Peternakan Burung Puyuh Independen Farm di Kota Malang,1.0883053990249923e-26
1634,74,2,SISTEM OTOMASI IRIGASI SAWAH DENGAN METODE FUZZY,1.435833315557708e-26
