No Dosen,Nama Dosen,No Judul,Judul,Grup Riset,Nama Bidang,Nilai Prediksi,Deleted
48,"Ridwan Rismanto, SST., M.Kom.",1338,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,Information System,Integrasi Sistem dan Arsitektur,4.2276359522866094e-13,0
49,"Rizky Ardiansyah, S.Kom., MT.",1339,Analisis Metode Fuzzy Analytical Network Process untuk Sistem Pengambilan Keputusan Pemeliharaan Jalan,Information System,Penerapan Sistem Pendukung Keputusan,1.643949824587309e-27,0
50,Rokhimatul Wakhidah,1340,Bahaya Berita Hoax dan Ujaran Kebencian pada Media Sosial Terhadap Toleransi Bermasyarakat,Multimedia dan Game,Multimedia,3.282343228123876e-18,0
50,Rokhimatul Wakhidah,1341,EVALUASI PEMBELAJARAN MENGGUNAKAN LMS SCHOOLOGY PADA MATAKULIAH COMPUTER APPLICATION,Information System,Penerapan Pembelajaran Elektronik pada Sistem Informasi,4.27941102209212e-21,0
50,Rokhimatul Wakhidah,1342,Pengembangan Aplikasi Listening Test Berbasis Android,Multimedia dan Game,Multimedia,2.0022834684947918e-13,0
50,Rokhimatul Wakhidah,1343,Peramalan Jumlah Pengunjung Wisatawan Mancanegara Menggunakan Metode Fuzzy Time Series DI Jawa Timur,Information System,Penerapan Sistem Peramalan,5.9829086597289036e-61,0
50,Rokhimatul Wakhidah,1344,SISTEM OTOMASI IRIGASI SAWAH DENGAN METODE FUZZY,Sistem Cerdas,Penerapan Kecerdasan Buatan,1.435833315557708e-26,0
50,Rokhimatul Wakhidah,1345,PENERAPAN KLASTERISASI K-MEANS UNTUK IDENTIFIKASI SEBARAN BUDIDAYA UDANG VANNAME,Sistem Cerdas,Penerapan Data Besar,1.5943988401290866e-22,0
50,Rokhimatul Wakhidah,1346,Pengembangan Media Pembelajaran Role Playing Game Pada Standar Kompetensi Mendiagnosis Permasalahan Pengoperasian PC dan Periferal Untuk Siswa Bidang Keahlian TKJ,Multimedia dan Game,Multimedia,3.4985729081319574e-46,0
50,Rokhimatul Wakhidah,1347,TATA KELOLA KEAMANAN INFORMASI PADA AREA TRANSMISI PT PLN PERSERO P3B JAWA BALI MENGGUNAKAN COBIT 5 DAN ISO/IEC 27001 2013,Information System,Penerapan Bisnis Elektronik Sistem Informasi,4.7355736150268845e-54,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1348,Pengembangan sistem penunjang keputusan penentuan ukt mahasiswa dengan menggunakan metode moora studi kasus politeknik negeri malang,Information System,Penerapan Sistem Pendukung Keputusan,1.795328837211079e-68,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1349,Identifikasi Kematangan Buah Tomat Berdasarkan Warna Menggunakan Metode Jaringan Syaraf Tiruan JST,Computer Vision,Penerapan Pengenalan Pola,2.7504121968324638e-33,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1350,IDENTIFIKASI KESEGARAN DAGING SAPI BERDASARKAN CITRANYA DENGAN EKSTRAKSI FITUR WARNA DAN TEKSTURNYA MENGGUNAKAN METODE GRAY LEVEL COOCCURRENCE MATRIX,Computer Vision,Penerapan Morfologi Citra Digital,1.2237472713761486e-37,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1351,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,Computer Network,Penerapan IoT,2.0468834603221623e-97,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1352,Klasifikasi Jenis Kelamin Pada Citra Wajah Menggunakan Metode Naive Bayes,Computer Vision,Penerapan Transformasi Citra,1.0876425581843756e-42,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1353,Klasifikasi Kualitas Tanaman Cabai Menggunakan Metode Fuzzy K-nearest Neighbor Fknn,Computer Vision,Penerapan Morfologi Citra Digital,1.4717910081785764e-50,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1354,Sistem Identifikasi Batik Alami dan Batik Sintetis Berdasarkan Karakteristik Warna Citra dengan Metode K-Means Clustering,Computer Vision,Penerapan Morfologi Citra Digital,1.2757675241028766e-34,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1355,Sistem Pakar Diagnosa Hama Dan Penyakit Pada Tanaman Apel Menggunakan Metode Certainty Factor,Sistem Cerdas,Penerapan Sistem Pakar,1.8008434992728873e-23,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1356,Penerapan Algoritma A* Untuk Penentuan Jalur Pendakian Terbaik Pada Game Petualangan 3D,Sistem Cerdas,Penerapan Kecerdasan Buatan,2.827318487658328e-74,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1357,Deteksi Ikan Bandeng Berformalin Berdasarkan Citra Insang Menggunakan Metode Naive Bayes Classifier,Computer Vision,Penerapan Morfologi Citra Digital,5.437105742449096e-49,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1358,Penggunaan Tansact SQL T-SQL Pada Pengembangan Aplikasi Manajemen Basis Data Berbasis Web,Computer Network,Penerapan Keamanan Data,1.682463314963052e-49,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1359,Deteksi Jenis Kelamin Berdasarkan Citra Wajah Jarak Jauh Dengan Metode Haar Cascade Classifier,Computer Vision,Penerapan Transformasi Citra,2.442870249552569e-31,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1360,Analisis perbandingan algoritma rle dan huffman pada kompresi citra,Computer Vision,Penerapan Kompresi Citra,5.594504191330775e-37,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1361,Sistem Automasi Perkebunan dan Pemantauan Cuaca Menggunakan AWS Berbasis Raspberry Pi,Computer Network,Penerapan IoT,1.1886325057941374e-43,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1362,IMPLEMENTASI VIDEO STREAMING LALU LINTAS KENDARAAN DENGAN SERVER RASPBERRY PI MENGGUNAKAN PROTOKOL H 264,Computer Network,Penerapan IoT,2.197987410992522e-31,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1363,Sistem Pendukung Keputusan Pemilihan Lokasi Sistem Pendukung Keputusan Rekomendasi Anggota Calon Paskibraka Menggunakan Metode Topsis,Information System,Penerapan Sistem Pendukung Keputusan,5.1174426610525655e-56,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1364,Pengelompokan Kejadian Gempa Bumi menggunakan Fuzzy C-Means Clustering,Sistem Cerdas,Penerapan Data Besar,2.02090722881367e-24,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1365,IMPLEMENTASI METODE FUZZY UNTUK KLASIFIKASI USIA JERUK NIPIS,Computer Vision,Penerapan Transformasi Citra,2.705718704689432e-38,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1366,Sistem Informasi Penentuan Lokasi TPA Sampah Menggunakan Metode AHP Studi Kasus Dinas Kebersihan dan Pertamanan Kota Malang,Information System,Penerapan Sistem Informasi Geografis,4.6144375217457513e-35,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1367,Enkripsi Citra Menggunakan Algoritma Kubus Rubik dengan Pembangkit Kunci Md5,Computer Network,Penerapan Enkripsi,8.741090135874819e-18,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1368,Penyisipan Watermark Menggunakan Metode Discrete Cosine transform pada Citra Digital,Computer Vision,Penerapan Watermarking pada Citra,2.0465104982499628e-20,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1369,Prediksi Banjir Lahar Dingin pada Lereng Merapi menggunakan Data Curah Hujan dari Satelit,Sistem Cerdas,Penerapan Data Besar,4.0270701760573065e-25,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1370,IDENTIFIKASI PENYAKIT PADA TANAMAN TEBU MENGGUNAKAN METODE ANT COLONY OPTIMIZATION ACO COLOR MOMENTS DAN K-NEAREST NEIGHBOR,Sistem Cerdas,Penerapan Penambangan Teks,3.039305291591733e-26,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1371,Perancangan Sistem Prediksi Kepadatan Lalu Lintas Menggunakan Metode Double Exponential Smoothing Berbasis IoT,Information System,Penerapan Sistem Peramalan,5.37752897573975e-32,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1372,LITERASI DIGITAL UNTUK MENINGKATKAN ETIKA KOMUNIKASI DIGITAL BAGI KOMUNITAS REENACTOR NGALAM,Computer Vision,Penerapan Pengolahan Citra,6.577463602442229e-57,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1373,SISTEM INFORMASI INVENTARISASI DAN PEMINJAMAN ALAT DI UKM OPA GANENDRA GIRI,Information System,Penerapan Sistem Informasi Geografis,4.294143280422884e-12,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1374,PREDIKSI KEPADATAN LALU LINTAS MENGGUNAKAN YOLO OBJECT DETECTION DAN DI IMPLEMENTASIKAN PADA RASPBERY PI 3B+ DAN INTEL NCS 2,Sistem Cerdas,Penerapan Data Besar,2.5338520211344503e-49,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1375,Sistem Pendukung Keputusan Untuk Menentukan Jenis Investasi Menggunakan Metode Fuzzy Dan Cost Benefit Analysis,Information System,Penerapan Sistem Pendukung Keputusan,1.0394150336828648e-63,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1376,PENERAPAN FACIAL LANDMARK POINT UNTUK KLASIFIKASI JENIS KELAMIN BERDASARKAN CITRA WAJAH,Computer Vision,Penerapan Transformasi Citra,3.437726145216205e-36,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1377,Klasifikasi Varietas Biji Kopi Arabika Menggunakan Ekstraksi Bentuk dan Tekstur,Computer Vision,Penerapan Morfologi Citra Digital,3.940790878754672e-21,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1378,Penyesuaian Spektrum Warna Pada Citra Digital Untuk Penderita Buta Warna Deuteranopia,Computer Vision,Penerapan Transformasi Citra,1.0713257770733492e-18,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1379,IDENTIFIKASI AKOR GITAR MENGGUNAKAN ALGORITMA FAST FOURIER TRANSFORM FFT BERBASIS ANDROID,Computer Vision,Penerapan Watermarking pada Citra,3.6911274080664107e-50,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1380,Sistem Penentuan Status Bencana Banjir pada Daerah Lerang Merapi,Information System,Penerapan Sistem Informasi Geografis,3.024632792811297e-34,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1381,Identifikasi Citra Tulisan Tangan Digital Menggunakan Convolutional Neural Network CNN,Computer Vision,Penerapan Pengenalan Pola,1.4854886699121208e-48,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1382,Optimasi Pengacakan Kenaikan Kelas Di Sma Menggunakan Algoritma Genetika,Information System,Penerapan Pembelajaran Elektronik pada Sistem Informasi,7.386487983525003e-48,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1383,IDENTIFIKASI PENYAKIT CVPD Citrus Vein Phloem Degeneration PADA DAUN JERUK MENGGGUNAKAN OTSU TRESHOLD DAN PENGUKURAN CIRI FISIK SECARA OTOMATIS BERBASIS ANDROID,Sistem Cerdas,Penerapan Sistem Pakar,8.822370881959542e-66,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1384,APLIKASI IDENTIFIKASI KUALITAS SUSU MENGGUNAKAN METODE KLASIFIKASI NAIVE BAYES,Sistem Cerdas,Penerapan Penambangan Teks,9.950914887888351e-49,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1385,PENGOLAHAN CITRA DIGITAL IDENTIFIKASI JENIS TANAH MENGGUNAKAN METODE NAIVE BAYES CLASSIFIER,Computer Vision,Penerapan Morfologi Citra Digital,8.261200700251201e-61,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1386,Deteksi dan Pengenalan Rambu Lalu Lintas di Indonesia Menggunakan RGBN dan Gabor,Computer Vision,Penerapan Pengenalan Pola,2.638753795042062e-41,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1387,Rancang Bangun Penghitung Benih Ikan Menggunakan Binary Thresholding pada Raspberry Pi secara Real TIME,Computer Network,Penerapan IoT,3.431356267051938e-33,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1388,Sistem Pengaturan Lampu Lalu Lintas Berdasarkan Estimasi Panjang Antrian Menggunakan Pengolahan Citra,Computer Vision,Penerapan Transformasi Citra,2.5905950219569133e-60,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1389,PENGENALAN BANGUN DATAR UNTUK PEMBELAJARAN TAMAN KANAK–KANAK MENGGUNAKAN JARINGAN SYARAF TIRUAN,Multimedia dan Game,Multimedia,7.94838711770797e-19,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1390,SISTEM PAKAR DIAGNOSIS AWAL PENYAKIT KAMBING MENGGUNAKAN FUZZY INFERENCE TSUKAMOTO,Sistem Cerdas,Penerapan Sistem Pakar,2.314563969163341e-21,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1391,IMPLEMENTASI METODE BACK-PROPAGATION UNTUK KLASIFIKASI TINGKAT KEMATANGAN MANGGA PODANG,Computer Vision,Penerapan Transformasi Citra,3.2570264484678697e-17,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1392,PERBAIKAN KUALITAS CITRA DIGITAL BERDASARKAN HISTOGRAM EQUALIZATION DENGAN MENGGUNAKAN FUZZY,Computer Vision,Penerapan Pengolahan Citra,7.950510972525634e-47,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1393,Pengembangan Aplikasi Keuangan di SPBU Sera Km 25 Sidoarjo,Multimedia dan Game,Penerapan Augmented Reality,1.620459790853483e-14,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1394,IMPLEMENTASI WATERMARKING PADA CITRA DIGITAL MENGGUNAKAN METODE DFT 2 DIMENSI,Computer Vision,Penerapan Watermarking pada Citra,1.2808990622366648e-19,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1395,PENGENALAN EKSPRESI WAJAH BERDASARKAN EKSTRAKSI FITUR ALIS MATA DAN MULUT,Computer Vision,Penerapan Pengenalan Pola,1.0993931304525047e-20,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1396,PERCEPATAN MOTION ESTIMATION BERBASIS FASE DENGAN TEKNIK HIERARCHICAL SEARCH MENGGUNAKAN GRAPHICAL PROCESSING UNIT GPU,Multimedia dan Game,Penerapan Augmented Reality,2.640434485083209e-32,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1397,Percepatan Motion Estimation Berbasis Phase Only Correlation Dengan Teknik Full Search Menggunakan Paralel Threading Pada Gpu,Multimedia dan Game,Penerapan Augmented Reality,1.754987583065201e-40,0
51,"Rosa Andrie Asmara, ST., MT., Dr. Eng.",1398,Bas ara AR 235 Buliali JL 3 Bungas K 105,Multimedia dan Game,Penerapan Augmented Reality,3.4328160176585914e-10,0
52,"Rudy Ariyanto, ST., M.Cs.",1399,Uji Aktivitas antioksidan Penentuan Kandungan Fenolik dan Flavonoid Total Fraksi Kloroform dan Fraksi Air Ekstrak Metanolik Pegagan Centella asiatica L Urban,Sistem Cerdas,Penerapan Data Besar,1.0036510788433034e-18,0
52,"Rudy Ariyanto, ST., M.Cs.",1400,Penerapan Metode Double Exponential Smoothing Pada Peramalan Produksi Tanaman Pangan,Information System,Penerapan Sistem Peramalan,5.0329857538457374e-43,0
52,"Rudy Ariyanto, ST., M.Cs.",1401,Sistem pendukung keputusan kelayakan hasil cetakan buku menggunakan metode moora,Information System,Penerapan Sistem Pendukung Keputusan,1.0821442694170362e-45,0
52,"Rudy Ariyanto, ST., M.Cs.",1402,Pengembangan Sistem Pendukung Keputusan Untuk Penentuan Penerima Bantuan Raskin dengan Menggunakan Metode TOPSIS,Information System,Penerapan Sistem Pendukung Keputusan,4.587864160806108e-22,0
52,"Rudy Ariyanto, ST., M.Cs.",1403,Pengenalan Metode Ziegler-Nichols pada Perancangan Kontroler pada PID,Multimedia dan Game,Penerapan Augmented Reality,2.3108696954603314e-10,0
52,"Rudy Ariyanto, ST., M.Cs.",1404,Sistem Pendukung Keputusan Kenaikan Jabatan Dengan Metode Ahp-Topsis Studi Kasus Pt Makmur Citra Abadi,Information System,Penerapan Sistem Pendukung Keputusan,1.196918376138544e-31,0
52,"Rudy Ariyanto, ST., M.Cs.",1405,Pengembangan Aplikasi Sistem Informasi Rekomendasi Tempat Wisata Dikota Batu Menggunakan Metode Electre,Information System,Penerapan Sistem Informasi Geografis,1.1923274504565964e-57,0
52,"Rudy Ariyanto, ST., M.Cs.",1406,Sistem Pendukung Keputusan Kelompok Untuk Seleksi Proposal Penelitian Hibah Bersaing Menggunakan Metode FAHP dan FMCDM Studi Kasus UPT P2M Politeknik Negeri Malang,Information System,Penerapan Sistem Pendukung Keputusan,7.361964188914496e-40,0
52,"Rudy Ariyanto, ST., M.Cs.",1407,Sistem Monitoring Budidaya Ikan Lele Berbasis Internet Of Things Menggunakan Raspberry Pi,Computer Network,Penerapan IoT,2.0468834603221623e-97,0
52,"Rudy Ariyanto, ST., M.Cs.",1408,Sistem Pakar Diagnosa Penyakit Gigi Dan Mulut Menggunakan Metode Forward Chaining Studi Kasus Rs Brawijaya Malang,Sistem Cerdas,Penerapan Sistem Pakar,1.4586731310646076e-69,0
52,"Rudy Ariyanto, ST., M.Cs.",1409,Pengendalian Rumah Pintar Menggunakan Jaringan Internet Berbasis Raspberry Pi,Computer Network,Penerapan IoT,4.270688885628693e-23,0
52,"Rudy Ariyanto, ST., M.Cs.",1410,Penentuan Kinerja Karyawan Berdasarkan Produksi di Departemen Produksi Studi Kasus Pt nestle–Kejayan Pasuruan,Information System,Penerapan Sistem Pendukung Keputusan,9.655218710167957e-62,0
52,"Rudy Ariyanto, ST., M.Cs.",1411,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,Computer Network,Penerapan IoT,1.822155150325065e-70,0
52,"Rudy Ariyanto, ST., M.Cs.",1412,Pengembangan Sistem Deteksi Awal Penyakit Kewanitaan dan Kandungan Menggunakan metode Dempster Shafer,Sistem Cerdas,Penerapan Sistem Pakar,1.0292151615838703e-40,0
52,"Rudy Ariyanto, ST., M.Cs.",1413,Sistem Pendukung Keputusan Penentuan Tanaman Obat Sesuai Jenis Penyakit Menggunakan Metode Topsis,Information System,Penerapan Sistem Pendukung Keputusan,2.422282825475217e-30,0
52,"Rudy Ariyanto, ST., M.Cs.",1414,Pengembangan Sistem Pendeteksi Kemiripan Karya Pada Inaicta 2013,Sistem Cerdas,Penerapan Information Retrieval,1.634379908126683e-33,0
52,"Rudy Ariyanto, ST., M.Cs.",1415,Rancang Bangun Layanan E-commerce Berbasis Service Oriented Architecture,Information System,Integrasi Sistem dan Arsitektur,3.232071508926696e-26,0
52,"Rudy Ariyanto, ST., M.Cs.",1416,Penerapan Blended Learning dalam Proses Pembelajaran,Information System,Penerapan Pembelajaran Elektronik pada Sistem Informasi,2.4923066780981804e-12,0
52,"Rudy Ariyanto, ST., M.Cs.",1417,Implementasi 360 Degree untuk Membantu Proses Pelaporan Kinerja Dosen Studi Kasus; JTI Polinema,Information System,Penerapan Sistem Pendukung Keputusan,2.5358474249869095e-50,0
52,"Rudy Ariyanto, ST., M.Cs.",1418,Sistem Pakar Diagnosa Hama dan Penyakit Pada Bunga Krisan Upaya Pengendalian Menggunakan Metode Case Based Reasoning,Sistem Cerdas,Penerapan Sistem Pakar,4.007118925121492e-31,0
52,"Rudy Ariyanto, ST., M.Cs.",1419,PENERAPAN ENTROPY BASED DISCRETIZATION PADA METODE NAIVE BAYES DALAM KLASIFIKASI PENYAKIT DIABETES MELLITUS,Sistem Cerdas,Penerapan Sistem Pakar,6.540598470960804e-22,0
52,"Rudy Ariyanto, ST., M.Cs.",1420,SISTEM PENJADWALAN SIDANG TUGAS AKHIR MENGGUNAKAN METODE ANALYTICAL HIERARCHY PPROCESS DI JURUSAN TEKNOLOGI INFORMASI POLITEKNIK NEGERI MALANG,Information System,Penerapan Sistem Pendukung Keputusan,6.852876125099181e-75,0
52,"Rudy Ariyanto, ST., M.Cs.",1421,ANALISIS USER ACCEPTANCE UNTUK EVALUASI PENGEMBANGAN TEKNOLOGI IOT MENGGUNAKAN UTAUT-5 FAKTOR,Information System,Penerapan Manajemen Informasi,5.211568261373375e-78,0
52,"Rudy Ariyanto, ST., M.Cs.",1422,PENGEMBANGAN APLIKASI PENCARIAN PETUGAS JASA MARGA TERDEKAT UNTUK KENDARAAN BERMASALAH DI JALAN TOL BERBASIS ANDROID DENGAN PEMANFAATAN LOCATION BASED SERVICES LBS,Information System,Penerapan Sistem Informasi Geografis,4.5927991306762054e-51,0
52,"Rudy Ariyanto, ST., M.Cs.",1423,Perbandingan Metode MOORA Dengan TOPSIS Dalam Perancangan Sistem Rekomendasi Pemilihan Jurusan Untuk Siswa Sekolah Menengah Atas SMA,Information System,Penerapan Sistem Pendukung Keputusan,1.986974521831068e-79,0
52,"Rudy Ariyanto, ST., M.Cs.",1424,IMPLEMENTASI 360 DEGREE UNTUK MEMBANTU PROSES PELAPORAN KINERJA DOSEN STUDI KASUS JURUSAN TEKNOLOGI INFORMASI POLITEKNIK NEGERI MALANG,Information System,Penerapan Manajemen Informasi,6.317372047495842e-81,0
52,"Rudy Ariyanto, ST., M.Cs.",1425,Meta-Analysis Variasi Minat Bidang Penelitian Pada Mahasiswa D3 Manajemen Informatika Jurusan Teknologi Informasi Di Politeknik Negeri Malang,Information System,Penerapan Manajemen Informasi,2.469044488499228e-73,0
52,"Rudy Ariyanto, ST., M.Cs.",1426,MONITORING DAN PROFILING KONDISI INTENSITAS CAHAYA LAMPU DI RUANGAN MENGGUNAKAN METODE FUZZY TSUKAMOTO DAN RASPBERRY PI,Computer Network,Penerapan IoT,5.106431599520787e-122,0
52,"Rudy Ariyanto, ST., M.Cs.",1427,Sistem Pendukung Keputusan Pemilihan Perumahan Menggunakan Metode MOORA,Information System,Penerapan Sistem Pendukung Keputusan,3.1234964442904767e-16,0
52,"Rudy Ariyanto, ST., M.Cs.",1428,Sistem Peramalan Persediaan Obat Kronis Menggunakan Metode Trend Moment,Information System,Penerapan Sistem Peramalan,1.3255142850832564e-21,0
52,"Rudy Ariyanto, ST., M.Cs.",1429,Sistem Pendukung Keputusan Penentuan Prioritas Pengembangan Industri Kecil dan Menengah di Kabupaten Bojonegoro,Information System,Penerapan Sistem Pendukung Keputusan,6.010447318324513e-28,0
52,"Rudy Ariyanto, ST., M.Cs.",1430,GAME 2D EDUKASI CERITA RAKYAT NUSANTARA “LUTUNG KASARUNG” MENGGUNAKAN LOGIKA FUZZY,Multimedia dan Game,Pengembangan Game,5.843437941039957e-51,0
52,"Rudy Ariyanto, ST., M.Cs.",1431,SISTEM INFORMASI PERAMALAN PENJUALAN VOUCHER INTERNET DENGAN METODE DOUBLE EXPONENTIAL SMOOTHING Studi Kasus Pada GEMINI CELL,Information System,Penerapan Sistem Peramalan,9.873775827099138e-56,0
52,"Rudy Ariyanto, ST., M.Cs.",1432,IDENTIFIKASI AREA YANG TERDAMPAK BENCANA ALAM DENGAN MEMANFAATKAN DATA SPASIAL OSM OPENSTREETMAP,Sistem Cerdas,Penerapan Data Besar,3.5645009008147317e-32,0
52,"Rudy Ariyanto, ST., M.Cs.",1433,PENGEMBANGAN KLASTERISASI WILAYAH BERDASARKAN KEMISKINAN PENDUDUK MENGGUNAKAN METODE FUZZY C-MEANS,Information System,Penerapan Sistem Informasi Geografis,1.379586595937062e-31,0
52,"Rudy Ariyanto, ST., M.Cs.",1434,PENGARUH KEMACETAN DI SIMPANG CILIWUNG TERHADAP DERAJAD PELAYANAN DI SIMPANG PROGRESIF,Information System,Penerapan Customer Relationship Management,1.0869110699484161e-10,0
52,"Rudy Ariyanto, ST., M.Cs.",1435,Sistem Pendukung Keputusan Rotasi Posisi Duduk Siswa dalam Kelas Studi Kasus Sdn Purwodadi 1 Malang,Information System,Penerapan Sistem Pendukung Keputusan,2.638062110852583e-35,0
52,"Rudy Ariyanto, ST., M.Cs.",1436,PENGEMBANGAN SISTEM PENDETEKSI BANJIR MENGGUNAKAN FUZZY DENGAN RASPBERRY PI STUDI KASUS KABUPATEN SAMPANG,Information System,Penerapan Manajemen Informasi,7.118058255451132e-30,0
